 !* 
 !* Swimming set from XFITTER for the HERAverager
 &Data
   Name = 'Swimming' 
   NData =           14
   NColumn = 5
   ColumnType = 4*'Bin','Sigma' 
   ColumnName = 'reaction index', 'x', 'Q2', 'y ', 'reduced x-section ' 
                                                     
   IndexDataset = 666
   Reaction = 'NC e+-p' 
                                                     
 &END
   615 0.19000E+01 0.35000E-02 0.00000E+00 0.21461E+00
   615 0.19000E+01 0.75000E-02 0.00000E+00 0.18640E+00
   615 0.19000E+01 0.15000E-01 0.00000E+00 0.18151E+00
   615 0.19000E+01 0.25000E-01 0.00000E+00 0.18684E+00
   615 0.19000E+01 0.40000E-01 0.00000E+00 0.19492E+00
   615 0.19000E+01 0.75000E-01 0.00000E+00 0.20812E+00
   615 0.19000E+01 0.12000E-02 0.00000E+00 0.26086E+00
   615 0.19000E+01 0.63000E-02 0.00000E+00 0.19066E+00
   615 0.19000E+01 0.32200E-01 0.00000E+00 0.19095E+00
   615 0.19000E+01 0.11240E+00 0.00000E+00 0.21825E+00
   615 0.18600E+01 0.40000E-02 0.00000E+00 0.20484E+00
   615 0.18600E+01 0.11000E-01 0.00000E+00 0.17142E+00
   615 0.18600E+01 0.28000E-01 0.00000E+00 0.18383E+00
   615 0.18600E+01 0.63000E-01 0.00000E+00 0.20279E+00
